game_pk,team_side,team_id,runs_batting,hits_batting,strikeOuts_batting,baseOnBalls_batting,avg,obp,slg,pitchesThrown,balls_pitching,strikes_pitching,strikeOuts_pitching,baseOnBalls_pitching,hits_pitching,earnedRuns,homeRuns_pitcing,runs_pitching,era,whip,groundOuts_pitching,airOuts_pitching,total,putOuts,assists,errors,doublePlays,triplePlays,rangeFactor,caughtStealing,passedBall,innings
634584,home,121,3,7,6,7,.246,.364,.373,136,47,89,7,3,5,2,0,2,3.97,1.26,8,11,0,27,9,0,0,0,0,1,0,0
634584,away,146,2,5,7,3,.210,.290,.299,155,58,97,6,7,7,3,1,3,4.19,1.19,7,10,0,25,9,0,0,0,0,0,0,0
634555,home,134,2,7,10,6,.202,.291,.346,122,40,82,7,1,11,4,3,4,6.67,1.50,7,10,0,27,11,0,0,0,0,1,0,0
634555,away,112,4,11,7,1,.157,.264,.343,144,61,83,10,6,7,2,0,2,2.95,1.19,3,13,0,27,5,0,0,0,0,0,0,0
634544,home,110,3,5,14,1,.219,.265,.324,165,61,104,10,3,12,7,2,7,4.00,1.29,11,5,0,27,12,1,0,0,0,0,0,0
634544,away,111,7,12,10,3,.267,.317,.425,131,35,96,14,1,5,3,2,3,3.55,1.30,8,6,0,27,5,1,0,0,0,0,0,0
634564,home,115,7,10,3,0,.236,.289,.468,140,57,83,7,6,5,3,1,3,4.57,1.55,10,9,0,27,10,0,0,0,0,0,0,0
634564,away,109,3,5,7,6,.209,.270,.364,120,39,81,3,0,10,6,1,7,5.37,1.53,12,10,0,24,11,1,0,0,0,0,0,0
634550,home,142,10,16,11,3,.278,.353,.494,155,63,92,10,4,7,2,1,2,2.12,1.07,5,10,0,27,7,1,0,0,0,1,0,0
634550,away,136,2,7,10,4,.209,.310,.320,173,61,112,11,3,16,10,3,10,5.71,1.57,5,8,0,24,5,0,0,0,0,0,0,0
634565,home,145,6,10,5,5,.255,.359,.404,111,32,79,11,0,5,0,0,0,3.95,1.26,5,11,0,27,4,0,0,0,0,0,0,0
634565,away,118,0,5,11,0,.251,.329,.414,153,68,85,5,5,10,6,2,6,5.02,1.50,8,9,0,24,10,0,0,0,0,0,0,0
634568,home,138,3,5,12,2,.202,.287,.368,153,57,96,11,3,6,1,0,1,4.43,1.31,6,10,0,27,5,2,0,0,0,0,0,0
634568,away,158,1,6,11,3,.172,.243,.267,138,49,89,12,2,5,3,1,3,3.29,1.03,6,6,0,24,6,0,0,0,0,0,0,0
634545,home,141,5,7,14,3,.208,.272,.367,166,59,107,11,3,11,6,1,7,3.43,1.22,10,12,0,33,11,0,0,0,0,0,0,0
634545,away,108,7,11,11,3,.254,.327,.421,187,77,110,14,3,7,5,2,5,4.71,1.31,9,9,0,33,10,0,0,0,0,0,0,0
634546,home,117,6,8,5,1,.289,.358,.534,160,58,102,10,4,6,2,0,2,2.61,1.08,7,10,0,27,8,0,0,0,0,0,0,0
634546,away,133,2,6,10,4,.170,.266,.261,124,41,83,5,1,8,6,3,6,7.13,1.71,9,11,0,24,9,1,0,0,0,0,0,0
634499,home,139,10,13,11,3,.232,.313,.380,128,36,92,10,1,7,5,2,5,5.74,1.44,8,8,0,27,9,0,0,0,0,0,0,0
634499,away,147,5,7,10,1,.248,.328,.384,159,55,104,11,3,13,8,1,10,2.63,0.97,5,7,0,24,6,1,0,0,0,0,0,0
634533,home,119,1,4,6,2,.295,.392,.474,125,32,93,10,1,8,0,0,0,3.41,1.07,7,8,0,27,9,0,0,0,0,2,0,0
634533,away,120,0,8,10,1,.248,.326,.350,104,41,63,6,2,4,1,1,1,4.06,1.10,8,9,0,24,9,0,0,0,0,0,0,0
634494,home,137,3,5,7,7,.198,.278,.371,121,40,81,8,1,4,1,0,1,3.05,1.11,8,10,0,27,9,0,0,0,0,0,0,0
634494,away,115,1,4,8,1,.226,.276,.441,158,62,96,7,7,5,3,0,3,4.44,1.55,12,4,0,24,11,0,0,0,0,0,0,0
634512,home,141,1,5,12,4,.202,.272,.346,164,62,102,7,5,9,3,2,7,3.38,1.26,11,9,0,27,10,2,0,0,0,0,0,0
634512,away,108,7,9,7,5,.254,.331,.428,158,55,103,12,4,5,1,0,1,4.26,1.27,5,10,0,27,5,0,0,0,0,0,0,0
634505,home,114,4,7,10,0,.216,.289,.389,132,38,94,10,1,4,1,1,1,2.94,1.08,11,5,0,27,12,0,0,0,0,0,0,0
634505,away,116,1,4,10,1,.211,.280,.368,136,46,90,10,0,7,4,2,4,5.29,1.37,8,7,0,24,7,1,0,0,0,0,0,0
634534,home,144,8,12,7,5,.198,.266,.378,127,45,82,10,2,6,1,0,1,3.02,1.34,6,10,0,27,7,0,0,0,0,0,0,0
634534,away,143,1,6,10,2,.251,.333,.374,161,67,94,7,5,12,7,3,8,3.29,1.19,8,8,0,24,8,1,0,0,0,0,0,0
634478,home,140,0,0,10,0,.231,.309,.367,141,52,89,9,2,8,2,0,3,5.46,1.39,11,5,0,27,14,1,0,0,0,1,0,0
634478,away,135,3,8,9,2,.251,.337,.390,112,35,77,10,0,0,0,0,0,1.73,0.88,10,7,0,27,9,0,0,0,0,0,0,0
634537,home,117,2,8,6,3,.282,.350,.502,159,63,96,9,4,7,6,3,6,3.04,1.10,9,9,0,27,8,1,0,0,0,1,0,0
634537,away,133,6,7,9,4,.175,.271,.287,142,51,91,6,3,8,2,0,2,6.56,1.65,11,10,0,27,10,0,0,0,0,0,0,0
634540,home,109,5,6,11,9,.205,.279,.358,156,55,101,8,3,11,4,1,6,5.13,1.51,11,11,0,30,11,1,0,0,0,0,0,0
634540,away,113,6,11,8,3,.314,.394,.580,198,82,116,11,9,6,5,1,5,3.94,1.09,6,13,0,30,5,0,0,0,0,0,1,0
632201,home,121,0,3,13,2,.222,.333,.333,113,25,88,15,1,8,3,1,3,3.77,1.21,5,6,0,27,5,0,0,0,0,0,0,0
632201,away,146,3,8,15,1,.213,.286,.314,112,34,78,13,2,3,0,0,0,3.66,1.11,5,8,0,27,6,1,0,0,0,1,0,0
632217,home,139,4,10,12,3,.239,.319,.393,126,49,77,9,2,5,0,0,0,5.02,1.35,9,8,0,27,9,0,0,0,0,0,0,0
632217,away,147,0,5,9,2,.238,.316,.366,155,56,99,12,3,10,4,2,4,2.84,1.04,7,6,0,24,5,2,0,0,0,0,0,0
632205,home,142,3,6,8,4,.266,.343,.466,134,36,98,8,1,7,3,2,4,2.20,1.03,9,13,0,30,9,0,0,0,0,0,0,0
632205,away,136,4,7,8,1,.207,.298,.326,152,54,98,8,4,6,3,1,3,5.30,1.49,7,14,0,30,7,1,0,0,0,0,0,0
632222,home,138,5,11,7,5,.216,.303,.375,191,75,116,6,6,13,9,2,9,5.01,1.41,11,9,0,27,10,0,0,0,0,0,0,0
632222,away,158,9,13,6,6,.196,.270,.314,174,64,110,7,5,11,3,1,5,3.25,1.13,12,6,0,27,12,1,0,0,0,0,0,0
632202,home,117,3,9,8,1,.280,.345,.498,146,49,97,9,2,11,7,2,7,3.49,1.14,8,9,0,27,10,0,0,0,0,0,0,0
632202,away,133,7,11,9,2,.189,.278,.307,145,44,101,8,1,9,3,1,3,6.20,1.60,7,10,0,27,9,0,0,0,0,0,0,0
632169,home,137,4,5,4,7,.197,.287,.367,160,56,104,11,3,9,3,1,3,3.04,1.14,5,8,0,27,6,0,0,0,0,2,0,0
632169,away,115,3,9,11,3,.231,.282,.436,144,55,89,4,7,5,4,1,4,4.45,1.54,7,11,0,24,9,0,0,0,0,0,0,0
632218,home,114,11,9,6,6,.224,.304,.453,128,48,80,7,0,5,3,2,3,2.95,1.00,11,9,0,27,11,2,0,0,0,0,0,0
632218,away,116,3,5,7,0,.204,.266,.365,157,61,96,6,6,9,11,5,11,6.08,1.42,7,11,0,24,5,0,0,0,0,0,0,0
632195,home,134,8,9,11,7,.212,.309,.362,142,40,102,14,2,8,2,0,2,6.04,1.45,6,6,0,27,7,0,0,0,0,0,0,0
632195,away,112,2,8,14,2,.168,.268,.336,152,66,86,11,7,9,8,1,8,3.63,1.28,6,6,0,24,8,0,0,0,0,0,0,0
634491,home,110,4,8,10,5,.217,.269,.336,157,58,99,6,4,10,5,1,6,4.07,1.30,12,10,0,30,17,0,0,0,0,1,0,0
634491,away,111,6,10,6,4,.267,.319,.421,169,64,105,10,5,8,4,2,4,3.55,1.30,11,10,0,30,11,0,0,0,0,0,0,0
632193,home,140,4,7,11,2,.229,.302,.374,162,61,101,4,4,14,6,3,7,5.53,1.47,10,9,0,27,14,1,0,0,0,0,0,0
632193,away,135,7,14,4,4,.268,.351,.424,150,55,95,11,2,7,4,1,4,1.98,0.89,9,7,0,27,9,2,0,0,0,0,0,0
632227,home,141,15,14,6,9,.222,.301,.360,132,49,83,10,3,6,1,1,1,3.11,1.23,10,5,0,27,13,0,0,0,0,0,0,0
632227,away,108,1,6,10,3,.248,.325,.420,194,80,114,6,9,14,13,0,15,5.27,1.43,10,9,0,24,10,3,0,0,0,0,0,0
634524,home,144,5,9,6,1,.208,.269,.392,146,54,92,12,2,6,4,2,4,3.15,1.28,8,7,0,27,7,0,0,0,0,0,0,0
634524,away,143,4,6,12,2,.242,.321,.373,113,35,78,6,1,9,5,1,5,3.55,1.20,11,8,0,24,10,1,0,0,0,0,0,0
634484,home,109,8,10,6,4,.214,.288,.370,125,37,88,4,1,12,3,1,3,4.89,1.51,13,8,0,27,15,0,0,0,0,1,0,0
634484,away,113,3,12,4,1,.316,.388,.567,164,68,96,6,4,10,7,2,8,4.38,1.17,7,12,0,24,6,2,0,0,0,0,0,0
632191,home,119,9,9,9,7,.293,.394,.476,159,48,111,6,1,15,5,2,5,3.59,1.15,11,7,0,27,12,0,0,0,0,0,0,0
632191,away,120,5,15,6,1,.282,.347,.397,133,54,79,9,7,9,9,1,9,5.31,1.28,5,9,0,24,6,0,0,0,0,0,0,0
634656,home,145,2,5,11,4,.261,.344,.405,131,48,83,7,3,8,6,2,6,3.31,1.19,5,9,0,21,6,0,0,0,0,0,0,0
634656,away,118,6,8,7,3,.234,.306,.380,122,48,74,11,4,5,2,0,2,4.80,1.41,5,3,0,21,6,0,0,0,0,0,0,0
632200,home,110,9,10,10,8,.225,.289,.363,179,65,114,11,3,17,13,6,14,5.05,1.40,9,7,0,27,8,3,0,0,0,0,0,0
632200,away,111,14,17,11,3,.283,.339,.477,181,73,108,10,8,10,9,2,9,4.13,1.38,5,10,0,27,6,1,0,0,0,0,0,0
632225,home,134,7,14,10,3,.232,.324,.379,123,45,78,8,1,5,1,1,1,5.45,1.36,11,7,0,27,12,0,0,0,0,0,0,0
632225,away,112,1,5,8,1,.167,.265,.327,140,51,89,10,3,14,7,1,7,4.05,1.36,6,8,0,24,6,0,0,0,0,0,0,0
632228,home,114,5,7,8,7,.226,.315,.440,154,64,90,11,5,4,2,1,2,2.83,1.00,10,4,0,27,12,0,0,0,0,0,0,0
632228,away,116,2,4,11,5,.197,.268,.352,136,59,77,8,7,7,4,0,5,5.92,1.46,7,7,0,24,8,2,0,0,0,0,0,0
632192,home,121,6,12,8,2,.241,.343,.377,199,80,119,12,4,10,5,0,5,3.98,1.27,5,10,0,27,5,2,0,0,0,0,0,0
632192,away,146,5,10,12,4,.221,.298,.320,161,52,109,8,2,12,5,2,6,3.83,1.16,11,7,0,26,9,1,0,0,0,0,0,0
632232,home,139,4,6,13,2,.231,.312,.394,172,69,103,8,7,9,6,1,8,5.07,1.38,13,6,0,30,15,2,0,0,0,0,0,0
632232,away,147,8,9,8,7,.240,.328,.370,151,57,94,13,2,6,4,2,4,2.93,1.01,9,7,0,30,9,0,0,0,0,0,0,0
632215,home,142,6,8,7,4,.262,.341,.457,162,55,107,12,1,14,8,3,8,2.83,1.10,6,8,0,27,7,0,0,0,0,0,0,0
632215,away,136,8,14,12,1,.227,.311,.363,146,56,90,7,4,8,5,1,6,5.27,1.48,11,10,0,27,10,1,0,0,0,0,0,0
632170,home,145,3,5,8,9,.242,.354,.390,172,68,104,14,5,7,3,1,4,3.79,1.25,5,9,0,30,7,2,0,0,0,3,0,0
632170,away,118,4,7,14,5,.245,.326,.397,184,79,105,8,9,5,3,1,3,4.65,1.48,10,12,0,30,10,1,0,0,0,0,0,0
632196,home,138,3,8,3,4,.219,.308,.367,168,67,101,9,8,9,8,3,9,5.35,1.47,10,8,0,27,10,1,0,0,0,0,0,0
632196,away,158,9,9,9,8,.202,.285,.342,157,65,92,3,4,8,3,0,3,3.22,1.15,9,13,0,27,11,1,0,0,0,0,0,0
632233,home,140,0,5,11,4,.223,.303,.356,123,44,79,4,3,5,2,2,2,5.13,1.41,8,15,0,27,8,0,0,0,0,0,0,0
632233,away,135,2,5,4,3,.257,.340,.419,150,55,95,11,4,5,0,0,0,1.78,0.90,12,3,0,27,13,0,0,0,0,1,0,0
632188,home,137,4,8,7,4,.204,.296,.388,146,52,94,10,4,8,0,0,0,2.70,1.16,10,7,0,27,10,0,0,0,0,0,0,0
632188,away,115,0,8,10,4,.231,.285,.418,139,56,83,7,4,8,4,2,4,4.45,1.54,6,11,0,24,5,0,0,0,0,0,0,0
632209,home,109,7,13,12,6,.230,.306,.395,122,44,78,9,2,2,0,0,0,4.40,1.40,5,13,0,27,7,0,0,0,0,0,0,0
632209,away,113,0,2,9,2,.293,.367,.521,141,49,92,12,6,13,7,2,7,4.73,1.29,7,3,0,24,9,0,0,0,0,0,0,0
632214,home,119,3,5,7,1,.284,.380,.467,124,45,79,9,0,7,0,0,0,3.22,1.11,9,9,0,27,9,0,0,0,0,0,0,0
632214,away,120,0,7,9,0,.268,.324,.363,119,44,75,7,1,5,3,1,3,4.98,1.19,5,11,0,24,4,0,0,0,0,0,0,0
632207,home,144,6,10,7,1,.218,.273,.421,150,54,96,6,0,8,7,3,7,3.62,1.23,9,12,0,27,8,0,0,0,0,0,0,0
632207,away,143,7,8,6,0,.242,.311,.399,133,41,92,7,1,10,6,3,6,3.83,1.20,8,12,0,27,8,0,0,0,0,0,0,0
632208,home,141,3,9,6,3,.266,.328,.459,144,57,87,6,5,8,4,0,6,3.88,1.25,11,5,0,21,10,2,0,0,0,0,0,0
632208,away,108,6,8,6,5,.253,.314,.425,111,41,70,6,3,9,3,0,3,4.67,1.36,7,6,0,21,9,0,0,0,0,0,0,0
632198,home,134,2,6,9,1,.227,.313,.373,165,66,99,10,4,10,6,1,6,5.51,1.38,11,6,0,27,11,0,0,0,0,0,0,0
632198,away,135,6,10,10,4,.258,.340,.415,126,40,86,9,1,6,2,0,2,1.80,0.89,5,13,0,27,5,0,0,0,0,0,0,0
632203,home,141,1,5,12,2,.216,.292,.344,153,59,94,8,5,4,3,2,3,3.10,1.21,12,4,0,27,15,0,0,0,0,0,0,0
632203,away,147,3,4,8,5,.232,.323,.369,144,50,94,12,2,5,1,0,1,2.74,0.99,5,10,0,27,5,0,0,0,0,0,0,0
632204,home,139,1,3,12,5,.222,.308,.387,126,36,90,17,2,3,0,0,0,4.57,1.30,4,5,0,27,6,0,0,0,0,1,0,0
632204,away,140,0,3,17,2,.212,.291,.333,127,49,78,12,5,3,1,1,1,4.76,1.37,5,6,0,24,4,0,0,0,0,0,0,0
632219,home,144,3,4,8,5,.210,.276,.403,184,73,111,11,6,8,4,1,5,3.61,1.25,9,9,0,30,11,0,0,0,0,1,0,0
632219,away,146,5,8,11,6,.221,.301,.329,148,59,89,8,5,4,3,0,3,3.70,1.13,11,10,0,30,11,0,0,0,0,0,0,0
632221,home,158,6,8,10,4,.207,.294,.343,141,59,82,11,5,4,3,1,3,3.20,1.13,6,9,0,27,6,0,0,0,0,0,0,0
632221,away,112,3,4,11,5,.164,.264,.321,132,49,83,10,4,8,6,0,6,4.30,1.38,10,3,0,24,12,1,0,0,0,0,0,0
632230,home,138,2,6,11,3,.216,.304,.360,147,58,89,9,4,12,5,1,5,5.32,1.50,7,9,0,27,9,0,0,0,0,0,0,0
632230,away,120,5,12,9,4,.279,.335,.385,146,54,92,11,3,6,2,1,2,4.50,1.16,7,9,0,27,9,0,0,0,0,0,0,0
632220,home,117,2,7,6,2,.274,.339,.494,152,50,102,9,4,12,6,3,6,3.74,1.20,7,11,0,27,6,0,0,0,0,0,0,0
632220,away,116,6,12,9,4,.211,.281,.382,128,39,89,6,2,7,2,2,2,5.52,1.41,13,7,0,27,14,0,0,0,0,0,0,0
632197,home,118,3,7,14,3,.240,.319,.376,167,59,108,12,3,14,7,1,10,4.94,1.54,5,8,0,27,6,3,0,0,0,1,0,0
632197,away,108,10,14,12,3,.260,.333,.431,152,46,106,14,3,7,3,0,3,5.04,1.40,8,5,0,27,6,0,0,0,0,0,0,0
632216,home,145,4,5,8,4,.236,.349,.383,128,47,81,9,3,5,3,1,3,3.71,1.21,10,7,0,27,11,0,0,0,0,0,0,0
632216,away,114,3,5,9,3,.220,.308,.426,149,55,94,8,4,5,3,1,4,2.87,1.01,8,8,0,25,9,1,0,0,0,0,0,0
632231,home,109,5,7,6,5,.228,.306,.387,177,64,113,11,4,12,9,1,9,4.82,1.43,7,7,0,27,8,2,0,0,0,0,1,0
632231,away,133,9,12,11,4,.203,.293,.331,143,52,91,6,5,7,5,0,5,6.09,1.58,10,11,0,27,8,1,0,0,0,0,0,0
634648,home,137,0,2,9,2,.192,.284,.360,129,50,79,9,1,5,3,2,3,2.73,1.11,11,7,0,27,10,0,0,0,0,0,0,0
634648,away,113,3,5,9,1,.280,.355,.507,138,54,84,9,2,2,0,0,0,4.25,1.20,14,3,0,27,15,1,0,0,0,0,0,0
632223,home,142,1,5,7,3,.247,.329,.410,133,51,82,11,5,8,7,1,7,3.32,1.20,3,5,0,21,5,0,0,0,0,0,0,0
632223,away,111,7,8,11,5,.283,.343,.474,110,37,73,7,3,5,1,0,1,3.67,1.31,8,5,0,21,8,0,0,0,0,0,0,0
632224,home,110,7,8,6,4,.227,.295,.363,115,44,71,6,2,8,6,2,6,5.10,1.38,8,7,0,21,8,0,0,0,0,0,0,0
632224,away,136,6,8,6,2,.232,.309,.388,134,50,84,6,4,8,2,0,7,4.93,1.46,6,9,0,20,5,3,0,0,0,1,0,0
632226,home,121,4,9,8,2,.249,.356,.387,99,27,72,3,0,6,0,0,0,3.36,1.24,9,7,0,21,10,0,0,0,0,0,0,0
632226,away,143,0,6,3,0,.241,.308,.377,124,45,79,8,2,9,4,0,4,3.95,1.28,3,7,0,18,2,0,0,0,0,0,0,0
632190,home,142,2,5,4,5,.254,.337,.434,146,52,94,5,2,7,4,2,4,2.95,1.09,11,9,0,27,11,0,0,0,0,0,0,0
632190,away,111,4,7,5,2,.277,.332,.479,152,67,85,4,5,5,2,0,2,3.93,1.35,9,14,0,27,9,2,0,0,0,0,0,0
632206,home,109,5,8,9,4,.229,.307,.384,168,60,108,14,2,11,7,3,7,5.00,1.44,9,5,0,27,8,1,0,0,0,0,0,0
632206,away,133,7,11,14,2,.211,.295,.354,159,63,96,9,4,8,5,1,5,6.00,1.56,10,7,0,27,11,0,0,0,0,0,0,0
632213,home,110,3,5,6,3,.222,.287,.360,132,45,87,10,2,7,3,2,4,4.90,1.38,5,8,0,24,6,0,0,0,0,0,1,0
632213,away,136,4,7,10,2,.227,.308,.373,109,44,65,6,3,5,3,1,3,5.10,1.43,9,7,0,24,11,0,0,0,0,0,0,0
632224,home,110,7,8,6,4,.227,.295,.363,115,44,71,6,2,8,6,2,6,5.10,1.38,8,7,0,21,8,0,0,0,0,0,0,0
632224,away,136,6,8,6,2,.232,.309,.388,134,50,84,6,4,8,2,0,7,4.93,1.46,6,9,0,20,5,3,0,0,0,1,0,0
632189,home,121,4,6,6,6,.239,.351,.372,146,57,89,14,5,6,2,0,3,3.75,1.28,5,3,0,24,7,0,0,0,0,1,1,0
632189,away,143,3,6,14,5,.241,.313,.388,139,57,82,6,6,6,3,1,4,3.81,1.24,8,7,0,22,6,0,0,0,0,0,0,0
632226,home,121,4,9,8,2,.249,.356,.387,99,27,72,3,0,6,0,0,0,3.36,1.24,9,7,0,21,10,0,0,0,0,0,0,0
632226,away,143,0,6,3,0,.241,.308,.377,124,45,79,8,2,9,4,0,4,3.95,1.28,3,7,0,18,2,0,0,0,0,0,0,0
634535,home,134,8,12,8,4,.238,.329,.378,190,91,99,6,13,6,3,1,4,5.27,1.45,12,6,0,27,13,1,0,0,0,0,0,0
634535,away,135,4,6,6,13,.254,.354,.409,169,65,104,8,4,12,7,0,8,2.25,0.97,9,7,0,24,8,2,0,0,0,0,1,0
634569,home,141,7,10,9,4,.224,.301,.363,132,44,88,8,2,8,2,0,3,3.00,1.20,11,5,0,27,14,1,0,0,0,0,0,0
634569,away,147,3,8,8,2,.234,.320,.367,155,58,97,9,4,10,7,2,7,3.15,1.05,5,10,0,24,5,1,0,0,0,0,0,0
634489,home,139,3,7,6,2,.221,.305,.374,142,46,96,9,2,13,8,1,8,4.88,1.33,8,9,0,27,9,0,0,0,0,0,0,0
634489,away,140,8,13,9,2,.225,.298,.347,120,45,75,6,2,7,2,0,3,4.50,1.33,8,12,0,27,8,1,0,0,0,0,0,0
632211,home,144,8,11,12,4,.218,.286,.415,180,59,121,8,3,17,13,3,14,4.52,1.35,8,11,0,27,10,0,0,0,0,0,1,0
632211,away,146,14,17,8,3,.240,.318,.373,169,57,112,12,4,11,6,2,8,3.91,1.18,6,10,0,27,5,1,0,0,0,0,0,0
632194,home,158,2,3,5,4,.199,.291,.332,143,48,95,10,1,6,3,1,3,3.18,1.10,9,7,0,27,10,0,0,0,0,0,0,0
632194,away,112,3,6,10,1,.167,.261,.318,127,54,73,5,4,3,2,1,2,4.08,1.32,15,6,0,27,15,1,0,0,0,0,0,0
634502,home,138,14,15,7,7,.236,.323,.389,153,59,94,9,2,6,3,0,3,5.10,1.44,6,12,0,27,6,1,0,0,0,0,1,0
634502,away,120,3,6,9,2,.266,.324,.371,158,69,89,7,7,15,9,3,14,5.20,1.36,6,11,0,24,6,2,0,0,0,0,0,0
632229,home,117,2,8,6,3,.271,.336,.475,184,70,114,12,4,12,8,5,8,4.13,1.26,6,7,0,27,8,0,0,0,0,0,0,0
632229,away,116,8,12,12,4,.223,.292,.423,134,49,85,6,3,8,2,0,2,5.20,1.39,6,14,0,27,7,0,0,0,0,0,0,0
632210,home,118,3,5,6,2,.234,.311,.361,161,56,105,9,2,12,2,1,2,4.61,1.54,8,9,0,27,10,0,0,0,0,0,0,0
632210,away,108,2,12,9,2,.266,.335,.428,112,37,75,6,2,5,2,0,3,4.82,1.35,7,11,0,24,7,1,0,0,0,0,0,0
632199,home,145,0,3,12,1,.224,.333,.358,154,47,107,12,2,5,0,0,2,3.33,1.16,11,8,0,30,8,1,0,0,0,0,0,0
632199,away,114,2,5,12,2,.211,.296,.401,129,35,94,12,1,3,0,0,0,2.55,0.94,11,6,0,30,11,0,0,0,0,0,0,0
634510,home,137,7,11,12,4,.206,.295,.391,139,46,93,12,3,7,6,2,6,3.03,1.11,5,9,0,27,6,0,0,0,0,0,0,0
634510,away,113,6,7,12,3,.274,.348,.503,174,73,101,12,4,11,7,3,7,4.55,1.26,5,6,0,24,5,0,0,0,0,0,0,0
632212,home,119,7,10,6,4,.285,.379,.488,123,37,86,12,2,2,0,0,0,2.93,1.05,5,9,0,27,7,0,0,0,0,0,1,0
632212,away,115,0,2,12,2,.219,.273,.392,169,69,100,6,4,10,6,4,7,4.64,1.56,9,10,0,24,7,1,0,0,0,0,0,0
634513,home,141,5,12,6,2,.235,.311,.389,122,43,79,4,3,6,4,2,4,3.08,1.19,10,11,0,27,12,0,0,0,0,0,0,0
634513,away,147,4,6,4,3,.231,.316,.371,143,43,100,6,2,12,5,3,5,3.33,1.10,10,6,0,24,12,0,0,0,0,0,0,0
634541,home,138,0,4,8,3,.228,.316,.375,157,63,94,9,7,9,5,1,6,5.09,1.47,11,6,0,27,12,1,0,0,0,1,0,0
634541,away,120,6,9,9,7,.265,.331,.378,137,42,95,8,3,4,0,0,0,4.56,1.29,10,8,0,27,11,0,0,0,0,0,0,0
634553,home,158,7,8,11,6,.204,.299,.339,122,40,82,12,0,4,0,0,0,2.92,1.05,8,8,0,27,7,0,0,0,0,0,1,0
634553,away,112,0,4,12,0,.163,.254,.307,162,71,91,11,6,8,7,1,7,4.37,1.35,5,8,0,24,5,0,0,0,0,0,0,0
634495,home,118,6,11,9,2,.244,.315,.383,144,49,95,8,1,6,1,0,1,4.25,1.46,8,12,0,27,8,1,0,0,0,0,0,0
634495,away,108,1,6,8,1,.259,.328,.415,143,46,97,9,2,11,5,2,6,4.88,1.37,6,9,0,24,4,3,0,0,0,0,0,0
634574,home,142,2,5,5,1,.249,.332,.420,132,49,83,7,3,11,2,0,3,2.92,1.16,7,8,0,21,7,1,0,0,0,0,0,0
634574,away,111,3,11,7,3,.282,.338,.476,107,32,75,5,1,5,2,0,2,3.83,1.32,7,9,0,21,6,1,0,0,0,0,0,0
632223,home,142,1,5,7,3,.247,.329,.410,133,51,82,11,5,8,7,1,7,3.32,1.20,3,5,0,21,5,0,0,0,0,0,0,0
632223,away,111,7,8,11,5,.283,.343,.474,110,37,73,7,3,5,1,0,1,3.67,1.31,8,5,0,21,8,0,0,0,0,0,0,0
634582,home,137,3,5,10,3,.204,.293,.379,106,36,70,6,1,4,0,0,0,2.78,1.07,12,8,0,27,11,0,0,0,0,0,0,0
634582,away,113,0,4,6,1,.264,.336,.479,134,46,88,10,3,5,2,0,3,4.37,1.24,6,7,0,24,9,1,0,0,0,1,1,0
634523,home,134,5,9,11,5,.241,.333,.382,135,47,88,5,3,6,1,0,1,4.89,1.41,12,7,0,27,13,0,0,0,0,0,0,0
634523,away,135,1,6,5,3,.250,.348,.396,167,60,107,11,5,9,5,1,5,2.48,1.03,9,4,0,24,8,0,0,0,0,0,0,0
634521,home,117,4,8,6,6,.268,.336,.464,182,70,112,10,5,8,6,0,6,4.29,1.27,8,8,0,27,10,0,0,0,0,0,0,0
634521,away,116,6,8,10,5,.224,.299,.415,173,67,106,6,6,8,4,1,4,5.09,1.41,15,6,0,27,15,1,0,0,0,0,0,0
634496,home,139,1,8,10,0,.223,.300,.373,149,55,94,5,5,9,5,1,5,4.89,1.35,13,6,0,27,16,0,0,0,0,0,0,0
634496,away,140,5,9,5,5,.229,.304,.356,140,47,93,10,0,8,1,1,1,4.20,1.30,9,7,0,27,7,0,0,0,0,0,0,0
634528,home,121,5,12,7,2,.261,.362,.394,117,34,83,14,1,4,1,1,1,3.08,1.16,9,3,0,27,9,0,0,0,0,0,0,0
634528,away,143,1,4,14,1,.232,.297,.368,135,46,89,7,2,12,5,1,5,4.09,1.31,7,9,0,24,7,0,0,0,0,0,0,0
634581,home,144,5,8,8,5,.219,.290,.418,172,62,110,18,5,9,5,1,6,4.51,1.35,6,3,0,30,11,0,0,0,0,0,0,0
634581,away,146,6,9,18,5,.241,.322,.375,134,51,83,8,5,8,5,2,5,3.96,1.19,8,10,0,30,12,0,0,0,0,0,0,0
634516,home,145,8,12,6,3,.233,.340,.371,114,39,75,7,0,0,0,0,0,3.05,1.06,10,10,0,27,8,0,0,0,0,0,0,0
634516,away,114,0,0,7,0,.195,.277,.369,148,51,97,6,3,12,8,1,8,3.08,1.02,13,5,0,24,11,0,0,0,0,0,0,0
634614,home,119,4,9,8,5,.285,.380,.493,130,39,91,12,2,9,2,0,2,2.85,1.06,11,4,0,27,12,0,0,0,0,0,0,0
634614,away,115,2,9,12,2,.221,.275,.382,177,75,102,8,5,9,4,2,4,4.63,1.57,10,6,0,24,7,0,0,0,0,0,1,0
634472,home,110,1,3,6,2,.218,.288,.353,119,50,69,4,3,7,2,2,2,4.95,1.36,10,5,0,21,12,1,0,0,0,1,1,0
634472,away,136,2,7,4,3,.231,.309,.392,92,30,62,6,2,3,1,1,1,4.55,1.37,6,8,0,21,7,0,0,0,0,0,1,0
